article_id,article_title,section_id,section_title,article_section
1848,"Diabetes type 2 - meal planning",4932377,Function,"<p>Your main focus is on keeping your blood sugar (glucose) level in your target range.To help manage your blood sugar, follow a meal plan that has:</p><ul><li>Food from all the food groups</li><li>Fewer calories</li><li>About the same amount of carbohydratesat each meal and snack</li><li>Healthy fats</li></ul><p>Along with healthy eating, you can keep your blood sugar in target range by maintaining a healthy weight. Persons with type 2 diabetes are often overweight. Losing just 10 pounds can help you manage your diabetes better. Eating healthy foods and staying active (for example, 30 minutes of walking per day) can help you meet and maintain your weight loss goal. </p><p>HOW CARBOHYDRATES AFFECT BLOOD SUGAR</p><p>Carbohydrates in food give your body energy. You need to eat carbohydrates to maintain your energy. But carbohydrates also raise your blood sugar higher and faster than other kinds of food.</p><p>The main kinds of carbohydrates are starches, sugars, and fiber. Learn which foods have carbohydrates. This will help with meal planning so that you can keep your blood sugar in your target range.</p><p>MEAL PLANNING FOR CHILDREN WITH TYPE 2 DIABETES</p><p>Meal plans should consider the amount of calories children need to grow. In general, three small meals and three snacks a day can help meet calorie needs. Many children with type 2 diabetes are overweight. The goal should be a healthy weight by eating healthy foods and getting more activity (60 minutes each day).</p><p>Work with a registered dietitian to design a meal plan for your child. A registered dietitian is an expert in food and nutrition.</p><p>The following tips can help your child stay on track:</p><ul><li>No food is off-limits. Knowing how different foods affect your childs blood sugar helps you and your child keep it in target range.</li><li>Help your child learn how much food is a healthy amount. This is called portion control.</li><li>Have your family gradually switch from drinking soda and other sugary drinks, such as sports drinks and juices, to plain water or low-fat milk. </li></ul><p>PLANNING MEALS</p><p>Everyone has individual needs. Work with your doctor, registered dietitian, or diabetes educator to develop a meal plan that works for you.</p><p>When shopping, read food labels to make better food choices.</p><p>A good way to make sure you get all the nutrients you need during meals is to use the plate method. This is a visual food guide that helps you choose the best types and right amounts of food to eat. It encourages larger portions of non-starchy vegetables (half the plate) and moderate portions of protein (one quarter of the plate) and starch (one quarter of the plate). You can find more information about the plate method at the American Diabetes Association website: http://www.diabetes.org/food-and-fitness/food/planning-meals/create-your-plate.</p><p>EAT A VARIETY OF FOODS</p><p>Eating a wide variety of foods helps you stay healthy. Try to include foods from all the food groups at each meal. </p><p>VEGETABLES (2 to 3 cups a day)</p><p>Choose fresh or frozen vegetables without added sauces, fats, or salt. Non-starchy vegetables include dark green and deep yellow vegetables, such as spinach, broccoli, romaine lettuce, cabbage, chard, and bell peppers. Starchy vegetables include corn, green peas, lima beans, potatoes, and taro.</p><p>FRUITS (1 to 2 cups a day)</p><p>Choose fresh, frozen, canned (without added sugar), or dried fruits. Try apples, bananas, berries, cherries, fruit cocktail, grapes, melon, oranges, peaches, pears, papaya, pineapple, raisins. Drink juices that are 100% fruit with no added sweeteners or syrups.</p><p>GRAINS (3 to 4 ounces a day)</p><p>There are two types of grains:</p><ul><li>Whole grains are unprocessed and have the entire grain kernel. Examples are whole-wheat flour, oatmeal, whole cornmeal, amaranth, barley, brown and wild rice, buckwheat, and quinoa.</li><li>Refined grains have been processed (milled) to remove the bran and germ. Examples are white flour, de-germed cornmeal, white bread, and white rice.</li></ul><p>Grains have starch, a type of carbohydrate. Carbohydrates raise your blood sugar level. So, for healthy eating, make sure half of the grains you eat each day are whole grains. Whole grains have lots of fiber. Fiber in the diet keeps your blood sugar level from rising too fast. </p><p>PROTEIN FOODS (5 to 6 ounces a day)</p><p>Protein foods include meat, poultry, seafood, eggs, beans and peas, nuts, seeds, and processed soy foods.Eat fish and poultry more often. Remove the skin from chicken and turkey. Select lean cuts of beef, veal, pork, or wild game. Trim all visible fat from meat. Bake, roast, broil, grill, or boil instead of frying.</p><p>DAIRY (3 cups a day)</p><p>Choose low-fat or nonfat dairy products. Be aware that milk, yogurt, and other dairy foods have natural sugar even when they do not contain added sugar. Take this into account when planning meals to stay in your blood sugar target range. <br><br>OILS/FATS (no more than 7 teaspoons a day)</p><p>Oils are not considered a food group. But they have nutrients that help your body stay healthy. Oils are different from fats in that oils remain liquid at room temperature. Fats remain solid at room temperature.</p><p>Limit your intake of fatty foods, especially those high in saturated fat, such as hamburgers, deep-fried foods, bacon, and butter. </p><p>Instead, choose foods that are high in polyunsaturated or monounsaturated fats. These include fish, nuts, and vegetable oils.</p><p>Oils can raise your blood sugar, but not as fast as starch. Oils are also high in calories. Try to use no more than the recommended daily limit of 7 teaspoons.</p><p>WHAT ABOUT ALCOHOL AND SWEETS?</p><p>If you choose to drink alcohol, limit the amount and have it with a meal. Check with your health care provider about how alcohol will affect your blood sugar and to determine a safe amount for you.</p><p>Sweets are high in fat and sugar. Keep portion sizes small. </p><p>Here are tips to help avoid eating too many sweets:</p><ul><li>Ask for extra spoons and forks and split your dessert with others.</li><li>Eat sweets that are sugar-free.</li><li>Always ask for the smallest serving size or childrens size.</li></ul>"
1848,"Diabetes type 2 - meal planning",4932378,Recommendations,"<p>A registered dietitian can help you decide how to balance the carbohydrates, protein, and fat in your diet. Here are some general guidelines:</p><p>The amount of each type of food you eat depends on:</p><ul><li>Your diet</li><li>Your weight</li><li>How often you exercise</li><li>Your other health risks</li></ul><p>Everyone has individual needs. Work with your doctor, and possibly a dietitian, to develop a meal plan that works for you.</p><p>The Diabetes Food Pyramid, which resembles the old USDA food guide pyramid, splits foods into six groups in a range of serving sizes. In the Diabetes Food Pyramid, food groups are based on carbohydrate and protein content instead of their food type. A person with diabetes should eat more of the foods in the bottom of the pyramid (grains, beans, vegetables) than those on the top (fats and sweets). This diet will help keep your heart and body systems healthy.</p><p>Another method, similar to the new ""plate"" USDA food guide, encourages larger portions of vegetables (half the plate) and moderate portions of protein (one-quarter of the plate) and starch (one-quarter of the plate).</p><p>GRAINS, BEANS, AND STARCHY VEGETABLES</p><p>(6 or more servings a day)</p><p>Foods like bread, grains, beans, rice, pasta, and starchy vegetables are at the bottom of the pyramid because they should serve as the foundation of your diet. As a group, these foods are loaded with vitamins, minerals, fiber, and healthy carbohydrates.</p><p>It is important, however, to eat foods with plenty of fiber. Choose whole-grain foods such as whole-grain bread or crackers, tortillas, bran cereal, brown rice, or beans. Use whole-wheat or other whole-grain flours in cooking and baking. Choose low-fat breads, such as bagels, tortillas, English muffins, and pita bread.</p><p>VEGETABLES</p><p>(3 - 5 servings a day)</p><p>Choose fresh or frozen vegetables without added sauces, fats, or salt. Opt for more dark green and deep yellow vegetables, such as spinach, broccoli, romaine lettuce, carrots, and peppers.</p><p>FRUITS</p><p>(2 - 4 servings a day)</p><p>Choose whole fruits more often than juices. Whole fruits have more fiber. Citrus fruits, such as oranges, grapefruits, and tangerines, are best. Drink fruit juices that do NOT have added sweeteners or syrups.</p><p>MILK</p><p>(2 - 3 servings a day)</p><p>Choose low-fat or nonfat milk or yogurt. Yogurt has natural sugar in it, but it can also contain added sugar or artificial sweeteners. Yogurt with artificial sweeteners has fewer calories than yogurt with added sugar.</p><p>MEAT AND FISH</p><p>(2 - 3 servings a day)</p><p>Eat fish and poultry more often. Remove the skin from chicken and turkey. Select lean cuts of beef, veal, pork, or wild game. Trim all visible fat from meat. Bake, roast, broil, grill, or boil instead of frying.</p><p>FATS, ALCOHOL, AND SWEETS</p><p>In general, you should limit your intake of fatty foods, especially those high in saturated fat, such as hamburgers, cheese, bacon, and butter.</p><p>If you choose to drink alcohol, limit the amount and have it with a meal. Check with your health care provider about how alcohol will affect your blood sugar, and to determine a safe amount for you.</p><p>Sweets are high in fat and sugar, so keep portion sizes small. Here are some tips to help avoid eating too many sweets:</p><ul><li>Ask for extra spoons and forks and split your dessert with others.</li><li>Eat sweets that are sugar-free.</li><li>Always ask for the small serving size.</li></ul><p>Learn how to read food labels, and consult them when making food decisions.</p>"
1848,"Diabetes type 2 - meal planning",4932379,"Alternative Names","<p>Type 2 diabetes diet; Diet - diabetes - type 2</p>"
1848,"Diabetes type 2 - meal planning",4932380,References,"<p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care.</em> 2013;36 Suppl 1:S11-S66.</p><p>American Diabetes Association. Nutrition recommendations and interventions for diabetes: a position statement of the American Diabetes Association. <em>Diabetes Care</em>. 2008;31:S61-S78.</p>"
1860,"Type 1 diabetes",4932488,_INTRO_,"<p>Type 1 diabetes is a lifelong (chronic) disease in which thereisahigh level of sugar (glucose) in the blood.</p>"
1860,"Type 1 diabetes",4932489,Causes,"<p>Type 1 diabetes can occur at any age. It is most often diagnosed in children, adolescents, or young adults.</p><p>Insulin is a hormone produced in the pancreas by special cells, called beta cells. The pancreas is behind the stomach. Insulin is needed to move blood sugar (glucose) into cells. There, it is stored and later used for energy. In type 1 diabetes, beta cells produce little or no insulin.</p><p>Without enough insulin, glucose builds up in the bloodstream instead of going into the cells. The body is unable to use this glucose for energy. This leads to the symptoms of type 1 diabetes.</p><p>The exact cause of type 1 diabetes is unknown. Most likely it is an autoimmune disorder.This is a condition that occurs when the immune system mistakenly attacks and destroys healthy body tissue. With type 1 diabetes, an infection or another trigger causes the body to mistakenly attack the cells in the pancreas that make insulin. Type 1 diabetes can be passed down through families.</p>"
1860,"Type 1 diabetes",4932490,Symptoms,"<p><em>High Blood Sugar</em></p><p>These symptoms may be the first signs of type 1 diabetes, or they may occur when blood sugar is high:</p><ul><li>Being very thirsty</li><li>Feeling hungry</li><li>Feeling tired all the time  </li><li>Having blurry eyesight</li><li>Feeling numbnessor feeling tingling in your feet</li><li>Losing weight without trying</li><li>Urinating more often</li></ul><p>For other people, these serious warning symptoms may be the first signs of type 1 diabetes, or they may happen when blood sugar is very high (diabetic ketoacidosis):</p><ul><li>Deep, rapid breathing</li><li>Dry skin and mouth</li><li>Flushed face</li><li>Fruity breath odor</li><li>Nausea or vomiting, inability to keep down fluids</li><li>Stomach pain</li></ul><p><em>Low Blood Sugar</em></p><p>Low blood sugar (hypoglycemia) can develop quickly in people with diabetes who are taking insulin. Symptoms usually appear when blood sugar level falls below 70 mg/dL. Watch for:</p><ul><li>Headache</li><li>Hunger</li><li>Nervousness</li><li>Rapid heartbeat (palpitations)</li><li>Shaking</li><li>Sweating</li><li>Weakness</li></ul>"
1860,"Type 1 diabetes",4932491,"Exams and Tests","<p>Diabetes is diagnosed with the following blood tests:</p><ul><li>Fasting blood glucose level -- diabetes is diagnosed if it is higher than 126 mg/dL two times</li><li>Random (nonfasting) blood glucose level -- you may have diabetes if it is higher than 200 mg/dL, and you have symptoms such as increased thirst, urination, and fatigue (this must be confirmed with a fasting test)</li><li>Oral glucose tolerance test -- diabetes is diagnosed if the glucose level is higher than 200 mg/dL 2 hours after drinking a special sugar drink</li><li>Hemoglobin A1C test -- 6.5% or higher </li></ul><p>Ketone testing is also sometimes used. The ketone test is done using a urine sample or blood sample. Ketone testing may be done:</p><ul><li>When the blood sugar is higher than 240 mg/dL</li><li>During an illness such as pneumonia, heart attack, or stroke</li><li>When nausea or vomiting occur</li><li>During pregnancy</li></ul><p>The following tests or exams will help you and your doctor monitor your diabetes and prevent problems caused by diabetes:</p><ul><li>Check the skin and bones on your feet and legs.</li><li>Check to see if your feet are getting numb.</li><li>Have your blood pressure checked at least every year (blood pressure goal should be 140/80 mm/Hg or lower).</li><li>Have yourA1C test (Hemoglobin A1C) done every 6 months if your diabetes is well controlled; otherwise, every 3 months.</li><li>Have your cholesterol and triglyceride levels checked yearly (aim for LDL cholesterol levels below 70-100 mg/dL).</li><li>Get yearly tests to make sure your kidneys are working well (microalbuminuria and serum creatinine).</li><li>Visit your eye doctor at least once a year, or more often if you have signs of diabetic eye disease.</li><li>See the dentist every 6 months for a thorough dental cleaning and exam. Make sure your dentist and hygienist know that you have diabetes.</li></ul>"
1860,"Type 1 diabetes",4932492,Treatment,"<p>Because type 1 diabetes can start quickly and the symptoms can be severe, people who have just been diagnosed may need to stay in the hospital.</p><p>If you have just been diagnosed with type 1 diabetes, youmay need tohave a checkup each week until you have good control over your blood sugar. Your health care provider will review the results of your home blood sugar monitoring and urine testing. Your provider will also look at your diary of meals, snacks, and insulin injections. It may take a few weeks to match the insulin doses to your meal and activity schedule.</p><p>As the disease gets more stable, you will have fewer follow-up visits. Visiting your health care provider is very important so you can monitor any long-term problems from diabetes.</p><p>You are the most important person in managing your diabetes. You should know the basic steps to diabetes management:</p><ul><li>How to recognize and treat low blood sugar (hypoglycemia)</li><li>How to recognize and treat high blood sugar (hyperglycemia)</li><li>Diabetes meal planning</li><li>How to give insulin</li><li>How to check blood glucose and urine ketones</li><li>How to adjust insulin and food when you exercise</li><li>How to handle sick days</li><li>Where to buy diabetes supplies and how to store them</li></ul><p>INSULIN</p><p>Insulin lowers blood sugar by allowing it to leave the bloodstream and enter cells. Everyone with type 1 diabetes must take insulin every day.</p><p>Insulin must be injected under the skin using a syringe, insulin pen or pump. It cannot be taken by mouth because the acid in the stomach destroys insulin.</p><p>Insulin types differ in how fast they start to work and how long they last. The health care provider will choose the best type of insulin for you and will tell you at what time of day to use it.Sometypesof insulin may be mixed together in an injection to get the best blood glucose control. Other types of insulin should never be mixed. You may need insulin shots from one to four times a day.</p><p>Your health care provider or diabetes nurse educator will teach you how to give insulin injections. At first, a child's injections may be given by a parent or other adult. By age 14, most children can give their own injections.</p><p>People with diabetes need to know how to adjust the amount of insulin they are taking:</p><ul><li>When they exercise</li><li>When they are sick</li><li>When they will be eating more or less food and calories</li><li>When they are traveling</li></ul><p>   DIET AND EXERCISE</p><p>By testing their blood sugar level, people with type 1 diabetes learn which foods and activities raise or lower their sugar level most. This helps them adjust their insulin doses to specific meals or activities to prevent blood sugar from becoming too high or low. </p><p>The American Diabetes Association and the American Dietetic Association have information for planning healthy, balanced meals. It can help to talk with a registered dietitian or nutrition counselor.</p><p>Regular exercise helps control the amount of sugar in the blood. It also helps burn extra calories and fat to reach a healthy weight.</p><p>Talk toyour health care provider before starting any exercise program. People with type 1 diabetes must take special steps before, during, and after physical activity or exercise.</p><p>MANAGING YOUR BLOOD SUGAR</p><p>Checking your blood sugar levelyourself and writing down the results tells you how well you are managing your diabetes. Talk to your doctor and diabetes educator about how often to check.</p><p>To check your blood sugar level, you use adevice called a glucose meter. Usually, you prick your finger with a small needle called a lancet to get a tiny drop of blood. You place the blood on a test strip and put the strip into the meter. The meter gives you a reading that tells you the level of your blood sugar.</p><p>Keep a record of your blood sugar for yourself and your doctor or nurse. The numberswill help if you have problems managing your diabetes. You and your doctor should set a target goal for your blood sugar level at different times during the day. You should also plan what to do when your blood sugar is too low or high.</p><p>Low blood sugar is called hypoglycemia. Blood sugar levels below 70 mg/dL are too low and can harm you.</p><p>FOOT CARE</p><p>People with diabetes are more likely than those without diabetes to have foot problems. Diabetes damages the nerves. This can make you less able to feel pressure on the foot. You may not notice a foot injury until you get a severe infection.</p><p>Diabetes can also damage blood vessels. Small sores or breaks in the skin may become deeper skin sores (ulcers). The affected limb may need to be amputated if these skin ulcers do not heal or become larger, deeper, or infected.</p><p>To prevent problems with your feet:</p><ul><li>Stop smoking if you smoke.</li><li>Improve control of your blood sugar.</li><li>Get a foot exam by your health care provider at least twice a year and learn whether you have nerve damage.</li><li>Check and care for your feet every day. This is very important when you already have nerve or blood vessel damage or foot problems.</li><li>Make sure you wear the right kind of shoes. Ask your health care provider what is right for you.</li></ul><p>PREVENTING COMPLICATIONS</p><p>Your doctor may prescribe medicines or other treatments to reduce your chance of developing eye disease, kidney disease, and other conditions that are common in people with diabetes. These conditions are called complications of diabetes.</p>"
1860,"Type 1 diabetes",4932493,"Support Groups","<p>There are many diabetes resources that can help you understand more about type 1 diabetes. You can also learn ways to manage your condition so that you can live well with diabetes.</p>"
1860,"Type 1 diabetes",4932494,"Outlook (Prognosis)","<p>Diabetes is a lifelong disease and there is no cure.</p><p>Tight control of blood glucose can prevent or delay diabetes complications. But these problemscan occur, even in people with good diabetes control.</p>"
1860,"Type 1 diabetes",4932495,"Possible Complications","<p>After many years, diabetes can lead to other serious problems:</p><ul><li>You could have eye problems, including trouble seeing (especially at night) and sensitivity to light. You could become blind.</li><li>Your feet and skin could develop sores and infections. If you have these sores for too long, your foot or leg may need to be amputated. Infection can also cause pain and itching.</li><li>Diabetes may make it harder to control your blood pressure and cholesterol. This can lead to heart attack, stroke, and other problems. It can become harder for blood to flow to the legs and feet.</li><li>Nerves in the body can become damaged, causing pain, tingling, and numbness.</li><li>Because of nerve damage, you could have problems digesting the food you eat. You could feel weakness or have trouble going to the bathroom. Nerve damage can also make it harder for men to have an erection.</li><li>High blood sugar and other problems can lead to kidney damage. The kidneys may not work as well as they used to. They may even stop working so that you need dialysis or a kidney transplant.</li></ul>"
1860,"Type 1 diabetes",4932496,"When to Contact a Medical Professional","<p>Call 911 if you have:</p><ul><li>Chest pain or pressure, shortness of breath, or other signs of angina</li><li>Loss of consciousness</li><li>Seizures</li></ul><p>Call your health care provider or go to the emergency room if you have symptoms of diabetic ketoacidosis.</p><p>Also call your doctor if you have:</p><ul><li>Blood sugar levels that are higher than the goals you and your doctor have set</li><li>Numbness, tingling, or pain in your feet or legs</li><li>Problems with your eyesight</li><li>Sores or infections on your feet</li><li>Symptoms that your blood sugar is getting too low (feeling weak or tired, trembling, sweating, feeling irritable, having trouble thinking clearly, fast heartbeat, double or blurry vision, feeling uneasy)</li><li>Symptoms that your blood sugar is too high (being very thirsty, having blurry vision, having dry skin, feeling weak or tired, needing to urinate a lot)</li><li>You are having blood sugar readings below 70 mg/dL</li></ul><p>You can treat early signs of hypoglycemia at home by eating sugar or candy, or by taking glucose tablets. If signs of hypoglycemia continue or your blood glucose level stays below 60 mg/dL, go to the hospital emergency room.</p>"
1860,"Type 1 diabetes",4932497,Prevention,"<p>Type 1 diabetes cannot be prevented. There is no screening test for type 1 diabetes in people who have no symptoms.</p>"
1860,"Type 1 diabetes",4932498,"Alternative Names","<p>Insulin-dependent diabetes; Juvenile onset diabetes; Diabetes - type 1</p>"
1860,"Type 1 diabetes",4932499,References,"<p>Alemzadeh R, Ali O. Diabetes mellitus. In: Kliegman RM, ed. <em>Kliegman:</em><em>Nelson Textbook of Pediatrics</em>. 19th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 583.</p><p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care</em>. 2013;36 Suppl 1:S11-S66.</p><p>Eisenbarth GS, Buse JB. Type 1 diabetes mellitus. In: Melmed S, Polonsky KS, Larsen PR, Kronenberg HM, eds. <em>Williams Textbook of Endocrinology</em>. 12th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 32.</p><p>Inzucchi SE, Sherwin RS. Type 1 diabetes mellitus. In: Goldman L, Schafer AI, eds. <em>Goldman's Cecil Medicine</em>. 24th ed. Philadelphia, Pa: Elsevier Saunders; 2011:chap 236.</p>"
1861,"Type 2 Diabetes",4932500,_INTRO_,"<p>Type 2 diabetes is a lifelong (chronic) disease in which thereis ahigh level of sugar (glucose) in the blood. Type 2 diabetes is the most common form of diabetes.</p>"
1861,"Type 2 Diabetes",4932501,Causes,"<p>Insulin is a hormone produced in the pancreas by special cells, called beta cells. The pancreas is behind the stomach. Insulin is needed to move blood sugar (glucose) into cells. There, it is stored and later used for energy. </p><p>When you have type 2 diabetes, your fat, liver, and muscle cells do not respond correctly to insulin. This is called insulin resistance. As a result, blood sugar does not get into these cells to be stored for energy.</p><p>When sugar cannot enter cells, a high level of sugar builds up in the blood. This is called hyperglycemia.</p><p>Type 2 diabetes usually occurs slowly over time. Most people with the disease are overweight when they are diagnosed. Increased fat makes it harder for your body to use insulin the correct way.</p><p>Type 2 diabetes can also develop in people who are thin. This is more common in the elderly.</p><p>Family history and genes play a role in type 2 diabetes. Low activity level, poor diet, and excess body weight around the waist increase your chance of getting the disease. </p>"
1861,"Type 2 Diabetes",4932502,Symptoms,"<p>People with type 2 diabetes often have no symptoms at first. They may not have symptoms for many years.</p><p>Early symptoms of diabetes may include:</p><ul><li>Bladder, kidney, skin, or other infections that are more frequent or heal slowly</li><li>Fatigue</li><li>Hunger</li><li>Increased thirst</li><li>Increased urination</li></ul><p>The first symptom may also be:</p><ul><li>Blurred vision</li><li>Erectile dysfunction</li><li>Pain or numbness in the feet or hands</li></ul>"
1861,"Type 2 Diabetes",4932503,"Exams and Tests","<p>Your health care provider may suspect that you have diabetes if your blood sugar level is higher than 200 mg/dL. To confirm the diagnosis, one or more of the following tests must be done.</p><p>Diabetes blood tests:</p><ul><li>Fasting blood glucose level -- diabetes is diagnosed if it is higher than 126 mg/dL two times</li><li>Hemoglobin A1C test --Diabetes: 6.5% or higher  </li><li>Oral glucose tolerance test -- diabetes is diagnosed if glucose level is higher than 200 mg/dL 2 hours after drinking a special sugar drink</li></ul><p>Diabetes screening is recommended for:</p><ul><li>Overweight children who have other risk factors for diabetes, starting at age 10 and repeated every 2 years</li><li>Overweight adults (BMI greater than 25) who have other risk factors</li><li>Adults over age 45 every 3 years</li></ul><p>If you have been diagnosed with type 2 diabetes, youneed to work closely with your health care provider. You will likely need to see your provider every 3 months. At these visits, you can expect your provider to do the following:</p><ul><li>Check your blood pressure</li><li>Check the skin and bones on your feet and legs</li><li>Check if your feet are becoming numb</li><li>Examine the back part of the eye with a special lighted instrument</li></ul><p>The following tests will help you and your doctor monitor your diabetes and prevent problems:</p><ul><li>Have your blood pressure checked at least every year (blood pressure goals should be 140/80 mm/Hg or lower).</li><li>Have your A1C test (hemoglobin A1C) every 6 months if your diabetes is well controlled; otherwise every 3 months.</li><li>Have your cholesterol and triglyceride levels checked yearly (aim for LDL levels below 70-100 mg/dL).</li><li>Get yearly tests to make sure your kidneys are working well (microalbuminuria and serum creatinine).</li><li>Visit your eye doctor at least once a year, or more often if you have signs of diabetic eye disease.</li><li>See the dentist every 6 months for a thorough dental cleaning and exam. Make sure your dentist and hygienist know that you have diabetes.</li></ul>"
1861,"Type 2 Diabetes",4932504,Treatment,"<p>The goal of treatment at first is to lower your high blood glucose levels. Long-term goals are to prevent problems from diabetes.</p><p>The most important way totreat and managetype 2 diabetes isactivity and nutrition.</p><p>LEARN THESE SKILLS</p><p>Learning diabetes management skills will help you live well with diabetes. These skills help prevent healthproblems and the need for medical care. Skills include:</p><ul><li>How to test and record your blood glucose</li><li>What to eat and when</li><li>How to take medications, if needed</li><li>How to recognize and treat low and high blood sugar</li><li>How to handle sick days</li><li>Where to buy diabetes supplies and how to store them </li></ul><p>It may take several months to learn these skills. Keep learning about diabetes, its complications, and how to control and live with the disease. Stay up-to-date on new research and treatments.</p><p>MANAGING YOUR BLOOD SUGAR</p><p>Checking your blood sugar levelsyourself and writing down the results tells you how well you are managing your diabetes. Talk to your doctor and diabetes educator about how often to check.</p><p>To check your blood sugar level, you use a device called a glucose meter. Usually, you prick your finger with a small needle called a lancet. This gives you a tiny drop of blood. You place the blood on a test strip and put the strip into the meter. The meter gives you a reading that tells you the level of your blood sugar.</p><p>Yourhealth care provider or diabetes educator will help set up a testing schedule for you. Your doctor will help you seta target range for your blood sugar numbers. Keep these factors in mind:</p><ul><li>Most people with type 2 diabetes only need to check their blood sugar once or twice a day.</li><li>If your blood sugar level isunder control, you may only need to checkit a few times a week.</li><li>You may test yourself when you wake up, before meals, and at bedtime.</li><li>You may need to test more often when you are sick or under stress. </li></ul><p>Keep a record of your blood sugar for yourself and your health care provider. Based on your numbers, changes may need to be made to your meals, activity or medicines to keep your blood sugar level in the right range. </p><p>DIET AND WEIGHT CONTROL</p><p>Work closely with your doctor, nurse, and dietitian to learn how much fat, protein, and carbohydrates you need in your diet. Your meal plans should fit your lifestyle and habits and should include foods that you like.</p><p>Managing your weight and having a well-balanced diet are important. Some people with type 2 diabetes can stop taking medicines after losing weight. This does not mean that their diabetes is cured. They still have diabetes.</p><p>Very obese patients whose diabetes is not well managed with diet and medicine may consider weight loss (bariatric) surgery.</p><p>REGULAR PHYSICAL ACTIVITY</p><p>Regularactivity is important for everyone. It is even more importantwhen you have diabetes. Reasons why exercise is good for your health:</p><ul><li>Lowers your blood sugar level without medicine</li><li>Burns extra calories and fat to help manage your weight</li><li>Improves blood flow and blood pressure</li><li>Increases your energy level</li><li>Improves your ability to handle stress</li></ul><p>Talk to your health care provider before starting any exercise program. People with type 2 diabetes may need to take special steps before, during, and after physical activity or exercise.</p><p>MEDICATIONS TO TREAT DIABETES</p><p>If diet and exercise do not help keep your blood sugar at normal or near-normal levels, your doctor may prescribe medication. Since these drugs help lower your blood sugar levels in different ways, your doctor may have you take more than one drug.</p><p>Some of the most common types of medication are listed below. They are taken by mouth or injection.</p><ul><li>Alpha-glucosidase inhibitors </li><li>Biguanides</li><li>DPP IV inhibitors</li><li>Injectable medicines </li><li>Meglitinides </li><li>Sulfonylureas </li><li>Thiazolidinediones </li></ul><p>You may need to take insulin if your blood sugar cannot be controlled with any of the above medicines. Insulin must be injected under the skin using a syringe, insulin pen, or pump. It cannot be taken by mouth because the acid in the stomach destroys insulin.</p><p>PREVENTING COMPLICATIONS</p><p>Your doctor may prescribe medicines or other treatments to reduce your chance of developing eye disease, kidney disease, and other conditions that are common in people with diabetes. These conditions are called complications of diabetes.</p><p>FOOT CARE</p><p>People with diabetes are more likely than those without diabetesto have foot problems. Diabetes damages thenerves.This can make you less able to feel pressure on the foot. You many not notice a foot injury until you get a severe infection.</p><p>Diabetes can also damage blood vessels. Small sores or breaks in the skin may become deeper skin sores (ulcers). The affected limb may need to be amputated if these skin ulcers do not heal or become larger, deeper or infected.</p><p>To prevent problems with your feet:</p><ul><li>Stop smoking if you smoke.</li><li>Improve control of your blood sugar.</li><li>Get a foot exam by your health care provider at least twice a year and learnif you have nerve damage.</li><li>Check and care for your feet every day. This is very important when you already have nerve or blood vessel damage or foot problems. </li><li>Make sure you wear the right kind of shoes. Ask your health care provider what is right for you.</li></ul>"
1861,"Type 2 Diabetes",4932505,"Support Groups","<p>There are many diabetes resources that can help you understand more about type 2 diabetes.You can also learn ways to manage your condition so you can live well with diabetes.</p>"
1861,"Type 2 Diabetes",4932506,"Outlook (Prognosis)","<p>Diabetes is a lifelong disease and there is no cure.</p><p>Some people with type 2 diabetes no longer need medicine if they lose weight and become more active. When they reach their ideal weight, their body's own insulin and a healthy diet can control their blood sugar level.</p>"
1861,"Type 2 Diabetes",4932507,"Possible Complications","<p>After many years, diabetes can lead to serious problems:</p><ul><li>You could have eye problems, including trouble seeing (especially at night), and light sensitivity. You could become blind.</li><li>Your feet and skin can develop sores and infections. After a long time, your foot or leg may need to be amputated. Infection can also cause pain and itching in other parts of the body.</li><li>Diabetes may make it harder to control your blood pressure and cholesterol. This can lead to a heart attack, stroke, and other problems. It can become harder for blood to flow to your legs and feet.</li><li>Nerves in your body can get damaged, causing pain, tingling, and numbness.</li><li>Because of nerve damage, you could have problems digesting the food you eat. You could feel weakness or have trouble going to the bathroom. Nerve damage can make it harder for men to have an erection.</li><li>High blood sugar and other problems can lead to kidney damage. Your kidneys may not work as well as they used to. They may even stop working so that you need dialysis or a kidney transplant.</li></ul>"
1861,"Type 2 Diabetes",4932508,"When to Contact a Medical Professional","<p>Call 911 right away if you have:</p><ul><li>Chest pain or pressure</li><li>Fainting or unconsciousness</li><li>Seizure</li><li>Shortness of breath</li></ul><p>These symptoms can quickly get worse and become emergency conditions (such as convulsions or hypoglycemic coma).</p><p>Also call your doctor if you have:</p><ul><li>Numbness, tingling, or pain in your feet or legs</li><li>Problems with your eyesight</li><li>Sores or infections on your feet</li><li>Symptoms of high blood sugar (being very thirsty, having blurry vision, having dry skin, feeling weak or tired, needing to urinate a lot)</li><li>Symptoms of low blood sugar (feeling weak or tired, trembling, sweating, feeling irritable, having trouble thinking clearly, fast heartbeat, double or blurry vision, feeling uneasy)</li></ul>"
1861,"Type 2 Diabetes",4932509,Prevention,"<p>You can help prevent type 2 diabetes by keeping a healthy body weight and an active lifestyle.</p>"
