article_id,article_title,section_id,section_title,article_section
8,Diagnostic laparoscopy,4917498,How the Test is Performed,"<p>The procedure is usually done in the hospital or outpatient surgical center under general anesthesia (while you are asleep and pain-free). However, very rarely, this procedure may also be done using local anesthesia. Thisnumbs only the area affected by the surgery and allows you to stay awake.</p><p>A surgeon makes a small cut below the belly button (navel) and inserts a needle into the area. Carbon dioxide gas is passed into the abdomen to expand the area. This gives the surgeon more room to work, and helps the surgeon see the organs more clearly. </p><p>A tube is placed through the cut in your abdomen. A tiny video camera (laparoscope) goes through this tube and is used to see the inside of your pelvis and abdomen. More small cuts may be made if other instruments are needed to get a better view of certain organs.</p><p>If you are having gynecologic laparoscopy, dye may be injected into your cervix area so the surgeon can better see your fallopian tubes.</p><p>After the exam, the gas, laparoscope, and instruments are removed, and the cuts are closed. You will have bandages over those areas.</p>"
8,Diagnostic laparoscopy,4917499,How to Prepare for the Test,<p>Do not eat or drink anything for 8 hours before the test. You must sign a consent form.</p>
8,Diagnostic laparoscopy,4917500,How the Test Will Feel,"<p>If you are given general anesthesia, you will feel no pain during the procedure.The surgical cuts may throb and be slightly painful afterward. Your doctor may prescribe medicine to relieve pain.</p><p>With local anesthesia, you may feel a prick andburning sensation when the local anesthetic is given. The laparoscope may cause pressure, but there should be no pain during the procedure. </p><p>Afterward, you may also feel soreness at the site of the surgical cut. Your doctor may prescribea pain reliever.</p><p>You may also have shoulder pain for a few days. The gas used during the procedure can irritate the diaphragm, which shares some of the same nerves as the shoulder. You may also have an increased urge to urinate, since the gas can put pressure on the bladder.</p><p>You willrecover for a few hours at the hospital before going home. You will probably not stay overnight after a laparoscopy.</p><p>You will not be allowed to drive home. Someone should be available to pick you up after the procedure.</p>"
8,Diagnostic laparoscopy,4917501,Why the Test is Performed,"<p>Diagnostic laparoscopy helps identify the cause of pain or a growth in the abdomen and pelvic area. It is doneif x-rays or ultrasound results are unclear.</p><p>The procedure may also be done instead of open surgery after an accident to see if there is any injury to the abdomen.</p><p>Laparoscopy may be done before proceduresto treat cancer (such as surgery to remove an organ), to find out whether the cancer has spread. If it has spread, treatmentwill change.</p>"
8,Diagnostic laparoscopy,4917502,Normal Results,"<p>There is no blood in the abdomen, no hernias, no intestinal obstruction, and no cancer in any visible organs. The uterus, fallopian tubes, and ovaries are of normal size, shape, and color. The liver is normal.</p>"
8,Diagnostic laparoscopy,4917503,What Abnormal Results Mean,"<p>Abnormal results may be due to a number of different conditions, including:</p><ul><li>Adhesions</li><li>Appendicitis</li><li>Endometriosis</li><li>Inflammation of the gallbladder (cholecystitis)</li><li>Ovarian cysts or cancer of the ovary</li><li>Pelvic inflammatory disease</li><li>Signs of injury</li><li>Spread of cancer</li><li>Tumors</li><li>Uterine fibroids</li></ul>"
8,Diagnostic laparoscopy,4917504,Risks,"<p>There is some risk of infection. You may get antibiotics to prevent this complication.</p><p>There is a risk of puncturing an organ, which could cause the contents of the intestines to leak. There may also be bleeding into the abdominal cavity.These complications could lead to immediate open surgery (laparotomy).</p><p>Diagnostic laparoscopy may not be possible if you have a swollen bowel, fluid in the abdomen (ascites), or you've had a past surgery.</p>"
8,Diagnostic laparoscopy,4917505,Alternative Names,<p>Laparoscopy - diagnostic</p>
8,Diagnostic laparoscopy,4917506,References,"<p>Maa J, Kirkwood KS. The appendix. In: Townsend CM, Beauchamp RD, Evers BM, Mattox KL, eds. <em>Sabiston Textbook of Surgery</em>. 19th ed. Philadelphia, Pa: Saunders Elsevier; 2012:chap 51.</p><p>Postier RG, Squires RA. The acute abdomen. In: Townsend CM, Beauchamp RD, Evers BM, Mattox KL, eds. <em>Sabiston Textbook of Surgery</em>. 19th ed. Philadelphia, Pa: Saunders Elsevier; 2012:chap 47.</p>"
9,Flank pain,4917507,_INTRO_,<p>Flank pain is pain in one side of the body between the upper belly area (abdomen) and the back.</p>
9,Flank pain,4917508,Considerations,"<p>Flank pain can be a sign of a kidney problem. However, since many organs are in this area, other causes are possible. If you have flank pain and fever, chills, blood in the urine, or frequent or urgent urination, then a kidney problem is the likely cause. It could be a sign ofkidney stones.</p>"
9,Flank pain,4917509,Causes,"<ul><li>Arthritis or infection of the spine</li><li>Back problem, such as disk disease</li><li>Gallbladder disease</li><li>Gastrointestinal disease</li><li>Liver disease</li><li>Muscle spasm</li><li>Kidney stone, infection, or abscess</li><li>Shingles (pain with one-sided rash)</li><li>Spinal fracture</li></ul>"
9,Flank pain,4917510,Home Care,"<p>Treatment depends on the cause. </p><p>Rest, physical therapy, and exercise may be recommended if the pain is caused by muscle spasm.</p><p>Nonsteroidal anti-inflammatory drugs (NSAIDs) and physical therapy may be prescribed for flank pain caused by spinal arthritis. You will be taught how to do these exercises at home.</p><p>Antibiotics are used to treat most kidney infections. You will also receive fluids and pain medicine. You may need to stay in the hospital. </p>"
9,Flank pain,4917511,When to Contact a Medical Professional,"<p>Call your health care provider if you have:</p><ul><li>Flank pain along with a high fever, chills, nausea, or vomiting</li><li>Blood (red or brown color) in the urine</li><li>Unexplained flank pain that continues</li></ul>"
9,Flank pain,4917512,What to Expect at Your Office Visit,"<p>The doctor or nurse will examine you. You will be asked questions aboutyour medical history and symptoms, including:</p><ul><li>Is the pain on one side only or both sides?</li><li>Which side?</li><li>Is the pain mild or severe?</li><li>Does the pain occur from time to time and get worse over seconds to minutes?</li><li>What does the pain feel like? </li><li>Is the pain severe enough to require strong pain relievers?</li><li>Did the pain begin recently?</li><li>Has the pain been gradually getting worse over time?</li><li>Did the pain rapidly get worse?</li><li>Does the pain go into your groin?</li><li>Does the pain go into your back?</li><li>Does the pain go up into your chest?</li><li>Does the pain occur with nausea or vomiting?</li><li>What other symptoms do you have?</li></ul><p>The health care team monitor how many fluids you receive and how much and often you urinate. </p><p>The following tests may be done:</p><ul><li>Abdominal CT scan</li><li>Blood tests to check kidney and liver function</li><li>Chest x-ray </li><li>Cystoscopy</li><li>Intravenous pyelography (IVP)</li><li>Kidney or abdominal ultrasound</li><li>Lumbosacral spine x-ray</li><li>Retrograde ureteropyelography</li><li>Urinalysis and urine culture</li><li>Voiding cystourethrography</li></ul>"
9,Flank pain,4917513,Alternative Names,<p>Pain - side; Side pain</p>
9,Flank pain,4917514,References,"<p>Landry DW, Bazari H. Approach to the patient with renal. In: Goldman L, Schafer AI, eds. <em>Cecil Medicine</em>. 24th ed. Philadelphia, Pa: Saunders Elsevier; 2011:chap 116.</p><p>McQuaid K, Proctor DD. Approach to the patient with gastrointestinal disease. In: Goldman L, Schafer AI, eds. <em>Cecil Medicine</em>. 24thed. Philadelphia, Pa: Saunders Elsevier; 2011:chap 134.</p><p>Millham FH. Acute abdominal pain. In: Feldman M, FriedmanLS, Brandt LJ, eds. <em>Sleisenger and Fordtran's Gastrointestinal and Liver Disease</em>. 9th ed. Philadelphia, Pa: Saunders Elsevier; 2010:chap 10.</p>"
10,Small intestinal ischemia and infarction,4917515,_INTRO_,<p>Intestinal ischemia and infarction is damage to (ischemia) or death of (infarction) part of the intestine due to a decrease in its blood supply.</p>
10,Small intestinal ischemia and infarction,4917516,Causes,"<p>There are several possible causes of intestinal ischemia and infarction.</p><p>Hernia: If the intestine moves into the wrong place or becomes tangled, this can lead to intestinal ischemia.</p><p>Adhesions: The intestine may become trapped in scar tissue from past surgery (adhesions). This can lead to ischemia if left untreated.</p><p>Embolus: A blood clot from the heart or main blood vessels may travel through the bloodstream and block one of the arteries supplying the intestine. People who have had a heart attack or who havearrhythmias, such as atrial fibrillation, are at risk for this problem.</p><p>Arterial thrombosis: The arteries that supply blood to the intestine may become so narrowed from atherosclerotic disease (cholesterol buildup) that they become blocked. When this happens in the arteries to the heart, it causes a heart attack. When it happens in the arteries to the intestine, it causes intestinal ischemia.</p><p>Venous thrombosis: The veins carrying blood away from the intestines may become blocked by blood clots. This blocks blood flow into the intestines. This is more common in people with liver disease, cancer, or blood clotting disorders.</p><p>Low blood pressure: Very low blood pressure in patients who already have narrowing of the intestinal arteries may also cause intestinal ischemia. This typically occurs in patients who are very ill for other reasons. It can be compared to losing water pressure in a hose with a partial blockage.</p>"
10,Small intestinal ischemia and infarction,4917517,Symptoms,<p>The hallmark symptom of intestinal ischemia is abdominal pain. Other symptoms include:</p><ul><li>Diarrhea</li><li>Fever</li><li>Vomiting</li></ul>
10,Small intestinal ischemia and infarction,4917518,Exams and Tests,"<p>Laboratory tests may show a high white blood cell (WBC) count (a marker of infection) and increased acid in the bloodstream. There may be bleeding in the GI tract.</p><p>Other tests include:</p><ul><li>Angiogram</li><li>CT scan of the abdomen</li><li>Doppler ultrasound of the abdomen</li></ul><p>None of these tests are foolproof, however. Sometimes the only sure way to diagnose intestinal ischemia is with a surgical procedure.</p>"
10,Small intestinal ischemia and infarction,4917519,Treatment,"<p>Treatment usually requires surgery. The section of intestine that has died is removed, and the healthy remaining ends of bowel reconnected.</p><p>In some cases, a colostomy or ileostomy is needed.The blockage of arteriesto the intestine is corrected, if possible.</p>"
10,Small intestinal ischemia and infarction,4917520,Outlook (Prognosis),<p>Intestinal ischemia is a serious condition that can result in death if not treated promptly. The outlook depends on the cause. A good outcome may be achieved with prompt treatment.</p>
10,Small intestinal ischemia and infarction,4917521,Possible Complications,"<p>Intestinal infarction may require a colostomy or ileostomy, which may be short-term or permanent. Peritonitis is common inthese cases.</p><p>Some people may develop severe illness, with fever and a bloodstream infection (sepsis).</p>"
10,Small intestinal ischemia and infarction,4917522,When to Contact a Medical Professional,<p>Call your health care provider if you have any severe abdominal pain.</p>
10,Small intestinal ischemia and infarction,4917523,Prevention,"<p>Preventive measures include:</p><ul><li>Control risk factors, such as irregular heartbeat, high blood pressure, and high cholesterol</li><li>Do not smoke </li><li>Eat a nutritious diet</li><li>Quickly treat hernias</li></ul>"
10,Small intestinal ischemia and infarction,4917524,Alternative Names,<p>Intestinal necrosis; Ischemic bowel; Dead bowel; Dead gut</p>
10,Small intestinal ischemia and infarction,4917525,References,"<p>Hauser SC. Vascular diseases of the gastrointestinal tract. In: Goldman L, Schafer AI, eds. <em>Cecil Medicine</em>. 24th ed. Philadelphia, Pa: Saunders Elsevier; 2011:chap 145.</p>"
11,Intussusception - children,4917526,_INTRO_,<p>Intussusception is the sliding of one part of the intestine into another.</p><p>This article focuses on intussusception in children.</p>
11,Intussusception - children,4917527,Causes,"<p>Intussusception is caused by part of the intestine being pulled inward into itself. This can block the passage of food through the intestine. If the blood supply is cut off, the segment of intestine pulled inside can die.</p><p>The pressure created by the walls of the intestine pressing together causes:</p><ul><li>Decreased blood flow</li><li>Irritation</li><li>Swelling</li></ul><p>The intestine can die, and the patient can have significant bleeding. If a hole occurs, infection, shock, and dehydration can take place very rapidly.</p><p>The cause of intussusception is not known, although viral infections may be responsible in some cases. Sometimes a lymph node, polyp, or tumor can trigger the problem. The older the child, the more likely such a trigger will be found.</p><p>Intussusception can affect both children and adults, although most cases occur in children ages 6 months - 2 years. It affects boys four times as often as girls.</p>"
11,Intussusception - children,4917528,Symptoms,"<p>The first sign of intussusception is usually sudden, loud crying caused by abdominal pain. The pain is colicky and not continuous (intermittent), but it comes back often, increasing in both intensity and duration.</p><p>An infant with severe abdominal pain may draw the knees to the chest while crying.</p><p>Other symptoms include:</p><ul><li>Bloody, mucus-like bowel movement, sometimes called a ""currant jelly"" stool</li><li>Fever</li><li>Shock (pale color, lethargy, sweating)</li><li>Stool mixed with blood and mucus</li><li>Vomiting</li></ul>"
11,Intussusception - children,4917529,Exams and Tests,"<p>Your doctor will perform a thorough examination, which may reveal a mass in the abdomen. There may also be signs of dehydration or shock.</p><p>Tests may include:</p><ul><li>Abdominal x-ray</li><li>Air or contrast enema</li></ul>"
11,Intussusception - children,4917530,Treatment,"<p>The child will first be stabilized. A tube will be passed into the stomach through the nose (nasogastric tube). An intravenous (IV) line will be placed in the arm, and fluids will be given to prevent dehydration.</p><p>In some cases, the bowel obstruction can be treated with an air or contrast enema performed by a skilled radiologist. There is a risk of bowel tearing (perforation) with this procedure, and it is not used if the bowel has already developed a hole.</p><p>If these treatments are unsuccessful, the child will need surgery. The bowel tissue can usually be saved, but any dead tissue will be removed.</p><p>Intravenous feeding and fluids will be continued until the child has a normal bowel movement.</p>"
11,Intussusception - children,4917531,Outlook (Prognosis),<p>The outcome is good with early treatment. There is a risk the condition will come back.</p>
11,Intussusception - children,4917532,Possible Complications,"<p>A hole (perforation) is a serious complication due to risk of infection. If not treated, intussusception is almost always fatal for infants and young children.</p>"
11,Intussusception - children,4917533,When to Contact a Medical Professional,"<p>Intussusception is an emergency. Call your health care provider immediately, then call 911 or go immediately to the emergency room.</p>"
11,Intussusception - children,4917534,References,"<p>Chu A, Liacouras CA. Ileus, adhesions, intussusceptions, and closed-loop obstructions. In: Kliegman RM, Behrman RE, Jenson HB, Stanton BF, eds. <em>Nelson Textbook of Pediatrics</em>. 19th ed. Philadelphia, Pa: Saunders Elsevier; 2011:chap 325.</p><p>Peterson MA. Disorders of the Large Intestine. In: Marx JA, ed. <em>Rosens Emergency Medicine: Concepts and Clinical Practice</em>. 7th ed. Philadelphia, Pa: Mosby Elsevier; 2009:chap 93.</p>"
12,Mittelschmerz,4917535,_INTRO_,"<p>Mittelschmerz is one-sided, lower abdominal pain in women. It occurs at or around the time of an egg is released from the ovaries (ovulation).</p>"
12,Mittelschmerz,4917536,Causes,"<p>About 1 in 5 women have pain around the time of ovulation. This is called mittelschmerz. The pain may occur just before, during, or after ovulation.</p><p>This pain can be explained in several ways. Just before to ovulation, the growth of the follicle where the egg develops may stretch the surface of the ovary. This can cause pain. At the time of ovulation, fluid or blood is released from the ruptured egg follicle. This may irritate lining of the abdomen.</p>"
12,Mittelschmerz,4917537,Symptoms,"<p>Mittelschmerz may be felt on one side of the body in one month and then switch to the other side in the next month. It may also occur on the same side for many months in a row.</p><p>Symptoms include lower-abdominal pain that:</p><ul><li>Occurs only on one side</li><li>Goes on for minutes to a few hours. It can last up to 24-48 hours.</li><li>Feels like a sharp, cramping pain unlike other pain</li><li>Severe (rare)</li><li>May switch sides from month to month</li><li>Begins midway through the menstrual cycle </li></ul>"
12,Mittelschmerz,4917538,Exams and Tests,<p>A pelvic exam shows no problems. Other tests (such as an abdominal ultrasound or transvaginal pelvic ultrasound) may be done to look for other causes of ovarian or pelvic pain. These tests may be done if the pain is ongoing.</p>
12,Mittelschmerz,4917539,Treatment,<p>Most of the time treatment is not needed. Pain relievers may be needed if the pain is intense or lasts a long time.</p>
12,Mittelschmerz,4917540,Outlook (Prognosis),"<p>Mittelschmerz can be painful, but it is not harmful. It is not a sign of disease. It may help women be aware of the time in the menstrual cycle when the egg is released.</p>"
12,Mittelschmerz,4917541,Possible Complications,<p>Most of the time there are no complications.</p>
12,Mittelschmerz,4917542,When to Contact a Medical Professional,<p>Call your health care provider if:</p><ul><li>Ovulation pain seems to change.</li><li>Pain lasts longer than usual.</li><li>Pain occurs with vaginal bleeding.</li></ul>
12,Mittelschmerz,4917543,Prevention,<p>Birth control pills can be taken to prevent ovulation. This can help reduce pain that is linked to ovulation.</p>
12,Mittelschmerz,4917544,Alternative Names,<p>Ovulation pain; Midcycle pain</p>
12,Mittelschmerz,4917545,References,"<p>Won HR, Abbott J. Optimal management of chronic cyclical pelvic pain: an evidence-based and pragmatic approach. <i>Int J Womens Health</i>. 2010; 2: 263277.</p>"
1823,Diabetes,4932162,_INTRO_,<p>Diabetes is usually a lifelong (chronic) disease in which thereis ahigh level of sugar in the blood.</p>
1823,Diabetes,4932163,Causes,"<p>Insulin is a hormone produced by the pancreas to control blood sugar. Diabetes can be caused by too little insulin, resistance to insulin, or both.</p><p>To understand diabetes, it is important to first understand the normal process by which food is broken down and used by the body for energy. Several things happen when food is digested:</p><ul><li>A sugar called glucose enters the bloodstream. Glucose is a source of fuel for the body.</li><li>An organ called the pancreas makes insulin. The role of insulin is to move glucose from the bloodstream into muscle, fat, and liver cells, where it can be used as fuel. </li></ul><p>People with diabetes have high blood sugar because their body cannot move sugar into fat, liver, and muscle cells to be stored for energy. This is because either:</p><ul><li>Their pancreas does not make enough insulin</li><li>Their cells do not respond to insulin normally</li><li>Both of the above</li></ul><p>There aretwo major types of diabetes. The causes and risk factors are different for each type:</p><ul><li>Type 1 diabetes can occur at any age, but it is most often diagnosed in children, teens, or young adults. In this disease, the body makes little or no insulin. Daily injections of insulin are needed. The exact cause is unknown.</li><li>Type 2 diabetes makes up most diabetes cases. It most often occurs in adulthood.But because of high obesity rates, teens and young adults are now being diagnosed with it. Many people with type 2 diabetes do not know they have it.</li><li>There are other causes of diabetes, and some patients cannot be classified as type 1 or type 2. </li></ul><p>Gestational diabetes is high blood sugar that develops at any time during pregnancy in a woman who does not have diabetes.</p><p>Diabetes affects more than 20 million Americans. Over 40 million Americans have pre-diabetes (which oftendevelops beforetype 2 diabetes). If your parent, brother or sister has diabetes, you may be more likely to develop diabetes.</p>"
1823,Diabetes,4932164,Symptoms,"<p>High blood sugar level can cause several symptoms, including:</p><ul><li>Blurry vision</li><li>Excess thirst</li><li>Fatigue</li><li>Hunger</li><li>Urinating often</li><li>Weight loss</li></ul><p>Because type 2 diabetes develops slowly, some people with high blood sugar have no symptoms.</p><p>Symptoms of type 1 diabetes develop over a short period. People may be very sick by the time they are diagnosed.</p><p>After many years, diabetes can lead to other serious problems. These problems are known as diabetes complications and include:</p><ul><li>Eye problems, including trouble seeing (especially at night), light sensitivity, blindness in the future</li><li>Painful sores and infections of the leg or foot, which if left untreated, leads to removal of the foot or leg </li><li>Nerves in the body can become damaged, causing pain, tingling, and a loss of feeling, problems digesting food, erectile dysfunction</li><li>Kidney problems, which can lead to kidney failure</li><li>Weakened immune system, which can lead to more frequent infections</li><li>Increased chance of having a heart attackor stroke</li></ul>"
1823,Diabetes,4932165,Exams and Tests,"<p>A urine analysis may show high blood sugar. But a urine test alone does not diagnose diabetes.</p><p>Your health care provider may suspect that you have diabetes if your blood sugar level is higher than 200 mg/dL. To confirm the diagnosis, one or more of the following tests must be done.</p><p>Blood tests:</p><ul><li>Fasting blood glucose level -- diabetes is diagnosed if it is higher than 126 mg/dL twice. Levels between 100 and 126 mg/dL are called impaired fasting glucose or pre-diabetes. These levels are risk factors for type 2 diabetes.</li><li>Hemoglobin A1c test -- <ul><li>Normal: Less than 5.7%</li><li>Pre-diabetes: 5.7% - 6.4%</li><li>Diabetes: 6.5% or higher</li></ul></li><li>Oral glucose tolerance test -- diabetes is diagnosed if glucose level is higher than 200 mg/dL 2 hoursafter drinking a glucose drink. (This test is used more often for type 2 diabetes.)</li></ul><p>Screening for type 2 diabetes in people who have no symptoms is recommended for:</p><ul><li>Overweight children who have other risk factors for diabetes, starting at age 10 and repeated every 2 years</li><li>Overweight adults (BMI greater than 25) who have other risk factors</li><li>Adults over age 45, repeated every 3 years</li></ul>"
1823,Diabetes,4932166,Treatment,"<p>Withtype 2 diabetes,the disease may be reversed with lifestyle changes, especially losing weight through exercising and eating healthier foods. Also, some cases of type 2 diabetes can be improved with weight-loss surgery.</p><p>There is no cure for type 1 diabetes. </p><p>Treating both type 1 diabetes and type 2 diabetes involves medicines, diet, and exercise to control blood sugar level.</p><p>Getting better control over your blood sugar, cholesterol, and blood pressure levels helps reduce the risk of kidney disease, eye disease, nervous system disease, heart attack, and stroke.</p><p>To prevent diabetes complications, visit your health care provider at least two to four times a year. Talk about any problems you are having. Follow your health care provider's instructions on managing your diabetes.</p>"
1823,Diabetes,4932167,Support Groups,<p>American Diabetes Association|www.diabetes.org</p>
1823,Diabetes,4932168,Prevention,<p>Keeping an ideal body weight and an active lifestyle may prevent type 2 diabetes.</p><p>Type 1 diabetes cannot be prevented.</p>
1823,Diabetes,4932169,References,"<p>Alemzadeh R, Ali O. Diabetes mellitus. In: Kliegman RM, ed. <em>Kliegman: Nelson Textbook of Pediatrics</em>. 19th ed. Philadelphia, Pa.: Elsevier Saunders; 2011:chap 583.</p><p>Amorosa LF, Lee EJ, Swee DE. Diabetes mellitus. In: Rakel RE, Rakel DP, eds. <em>Textbook of Family Medicine</em>. 8th ed. Philadelphia, Pa.: Elsevier Saunders; 2011:chap 34.</p><p>American Diabetes Association. Standards of medical care in diabetes -- 2013. <em>Diabetes Care</em>. 2013; Jan;33 Suppl 1:S11-S61.</p><p>Eisenbarth GS, Polonsky KS, Buse JB. Type 1 Diabetes Mellitus. In: Kronenberg HM, Melmed S, Polonsky KS, Larsen PR. <em>Kronenberg: Williams Textbook of Endocrinology</em>. 11th ed. Philadelphia, Pa: Saunders Elsevier; 2008:chap 31.</p>"
1833,Diabetes and Pregnancy,4932259,_INTRO_,"<p>Diabetes is a disease in which your blood glucose, or blood sugar, levels are too high. When you are pregnant, too much glucose is not good for your baby.</p><p>About seven out of every 100 pregnant women in the United States get gestational diabetes. Gestational diabetes is diabetes that happens for the first time when a woman is pregnant. It goes away after you have your baby, but it does increase your risk for having diabetes later.</p> <p>If you already have diabetes before you get pregnant, you need to monitor and control your blood sugar levels during pregnancy.</p><p>Most women get a test to check for diabetes during their second trimester of pregnancy. Women at higher risk may get a test earlier.</p><p>Either type of diabetes during pregnancy raises the risk of problems for the baby and the mother. To help lower the risks, you should follow your meal plan, exercise, test your blood sugar, and, if needed, take your medicine.</p> <p>NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
1833,Gestational diabetes,4932259,_INTRO_,"<p>Diabetes is a disease in which your blood glucose, or blood sugar, levels are too high. When you are pregnant, too much glucose is not good for your baby.</p><p>About seven out of every 100 pregnant women in the United States get gestational diabetes. Gestational diabetes is diabetes that happens for the first time when a woman is pregnant. It goes away after you have your baby, but it does increase your risk for having diabetes later.</p> <p>If you already have diabetes before you get pregnant, you need to monitor and control your blood sugar levels during pregnancy.</p><p>Most women get a test to check for diabetes during their second trimester of pregnancy. Women at higher risk may get a test earlier.</p><p>Either type of diabetes during pregnancy raises the risk of problems for the baby and the mother. To help lower the risks, you should follow your meal plan, exercise, test your blood sugar, and, if needed, take your medicine.</p> <p>NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
1834,Diabetes diet - gestational,4932260,_INTRO_,<p>Gestational diabetes is high blood sugar (glucose) that starts or is first diagnosed during pregnancy. </p><p>Eating a balanced diet is an important part of any pregnancy. Diet is even more important if you have diabetes. </p><p>This article discusses the diet recommendations for women with gestational diabetes who do NOT take insulin.</p>
1834,Diabetes diet - gestational,4932261,Recommendations,"<p>The best way to improve your diet is by eating a variety of healthy foods. </p><p>You should learn how to read food labels, and consult them when making food decisions. </p><p>Talk to your doctor or dietitian if you are a vegetarian or on some other special diet.</p><p>In general, your diet should be: </p><ul><li>Moderate in fat and protein</li><li>Provide controlled levels of carbohydrates through foods including fruits, vegetables, and complex carbohydrates (such as bread, cereal, pasta, and rice)</li><li>Lower in foods that have a lot of sugar, such as soft drinks, fruit juices, and pastries</li></ul><p>You will be asked to eat three small- to moderate- sized meals and one or more snacks each day. Do not skip meals and snacks. Keep the amount and types of food (carbohydrates, fats, and proteins) the same from day to day.</p><p>CARBOHYDRATES</p><ul><li>Carbohydrates should make up less than half of the calories you eat.</li><li>Most carbohydrates are found in starchy or sugary foods, such as bread, rice, pasta, cereal, potatoes, peas, corn, fruit, fruit juice, milk, yogurt, cookies, candy, soda, and other sweets.</li><li>High-fiber, whole-grain carbohydrates are healthier choices.</li><li>Vegetables (such as carrots, broccoli, and spinach) add much more to your health than to your blood sugar. Enjoy lots of them.</li><li>Carbohydrates in food are measured in grams. You can learn to count the carbohydrates in the foods that you like and that you eat.</li></ul><p>GRAINS, BEANS, AND STARTCHY VEGETABLES</p><ul><li>Eat 6 or more servings a day: one serving equals 1 slice bread, 1 ounce ready-to-eat cereal, 1/2 cup cooked rice or pasta, or 1 English muffin.</li><li>Foods like bread, grains, beans, rice, pasta, and starchy vegetables are loaded with vitamins, minerals, fiber, and healthy carbohydrates.</li><li>Choosecarbohydrate sources with plenty of fiber. Eat whole-grain foods such as whole-grain bread or crackers, tortillas, bran cereal, brown rice, or beans. Use whole-wheat or other whole-grain flours in cooking and baking.</li><li>Eat more low-fat breads, such as tortillas, English muffins, and pita bread.</li></ul><p>VEGETABLES</p><ul><li>Eat 3 - 5 servings a day: one serving equals 1 cup leafy, green vegetables; 1 cup cooked or chopped raw leafy vegetables; 3/4 cup vegetable juice; or 1/2 cup of chopped vegetables, cooked or raw.</li><li>Choose fresh or frozen vegetables without added sauces, fats, or salt. You should opt for more dark green and deep yellow vegetables, such as spinach, broccoli, romaine, carrots, and peppers.</li></ul><p>FRUITS</p><ul><li>Eat 2 - 4 servings a day: one serving equals 1 medium whole fruit (such as a banana, apple, or orange); 1/2 cup chopped, frozen, cooked, or canned fruit; or 3/4 cup fruit juice.</li><li>Choose whole fruits more often than juices. They have more fiber. Citrus fruits, such as oranges, grapefruits, and tangerines, are best. Opt for fruit juices without added sweeteners or syrups.</li><li>Choose fresh fruits and juices, which retain more of their nutritional value than frozen or canned varieties.</li></ul><p>MILK AND DAIRY</p><ul><li>Eat 4 servings a day: one serving equals 1 cup milk or yogurt, 1 1/2 oz. natural cheese, or 2 oz. processed cheese.</li><li>Choose low-fat or nonfat milk or yogurt. Yogurt has natural sugar in it, but avoid yogurt with added sugar or artificial sweeteners.</li><li>Dairy products are a great source of protein, calcium, and phosphorus (to keep calories and cholesterol in check, though, choose low-fat dairy products).</li></ul><p>PROTEIN (MEAT, FISH, DRY BEANS, EGGS, AND NUTS)</p><ul><li>Eat 2 - 3 servings a day: one serving equals 2-3 oz. cooked meat, poultry, or fish; 1/2 cup cooked beans; 1 egg; or 2 tablespoons peanut butter</li><li>Choose fish and poultry more often. Remove the skin from chicken and turkey. Select lean cuts of beef, veal, pork or wild game.</li><li>Trim all visible fat from meat. Bake, roast, broil, grill, or boil instead of frying.</li><li>Foods from this group are excellent sources of B vitamins, protein, iron, and zinc.</li></ul><p>SWEETS</p><ul><li>Sweets are high in fat and sugar, so keep portion sizes small.</li><li>Eat sweets that are sugar-free.</li><li>Ask for extra spoons and forks and split your dessert with others.</li></ul><p>FATS</p><ul><li>Go easy on butter, margarine, salad dressing, cooking oil, and desserts. But don't cut fats and oils from your diet entirely. They provide long-term energy for growth and are essential for brain development.</li><li>In general, you should limit your intake of fatty foods, especially those high in saturated fat such as hamburger, cheese, bacon, and butter.</li></ul><p>OTHER LIFESTYLE CHANGES</p><p>Your doctor may also suggest a safe exercise plan. Walking is usually the easiest type of exercise, but swimming or other low-impact exercises can work just as well. Exercise is an important way to keep blood sugar in control.</p>"
1834,Diabetes diet - gestational,4932262,Alternative Names,<p>Gestational diabetes diet</p>
1834,Diabetes diet - gestational,4932263,References,"<p>American Diabetes Association. Standards of medical care in diabetes -- 2012. <em>Diabetes Care</em>. 200 Jan;25 Suppl 1:S11-63.  </p><p>American Diabetes Association. Nutrition recommendations and interventions for diabetes: a position statement of the American Diabetes Association. <em>Diabetes Care</em>. 2008;31:S61-S78.  </p><p>Cunningham FG, Leveno KJ, Bloom SL, et al. Diabetes. In: Cunningham FG, Leveno KL, Bloom SL, et al, eds. <em>Williams Obstetrics.</em> 23rd ed. New York, NY: McGraw-Hill; 2010:chap 52.  </p><p>Serlin DC, Lash RW. Diagnosis and management of gestational diabetes mellitus. <em>Am Fam Physician</em>. 2009 Jul 1;80(1):57-62.   </p><p>Benjamin TD, Pridijan G. Update on gestational diabetes. <em>Obstetrics and Gynecology Clinics</em>. 2010 June;27(2):255-267.  </p>"
1835,Gestational diabetes,4932264,_INTRO_,<p>Gestational diabetes is high blood sugar (diabetes) that starts or is first diagnosed during pregnancy.</p>
